name,frameTime,F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp,label
'M04-Session2-wav_headMic-0106.wav',0.0,16.04825,0.4287877,13.3596,13.44836,13.55348,0.1938877,30.12369,16.00443,58.87776,0,0.388592,1.823289,0.1292069,0.1342958,0.1659373,0.03673038,15.9597,16.01129,16.03549,9.898735,0.4948283,2.63671,17.78011,0.3388076,9.085311,0.6194952,10.589,0.4849382,6.368089,0.7440799,0.03505963,0.8085538,1.365026,0.5546889,0.4962049,5.58613,38.1703,1.160866,25.98163,0.1102592,868.8878,0.2123673,1290.137,0.2156105,-152.4404,-0.4956518,1926.347,0.1154245,1128.059,0.2744665,-153.3109,-0.4768798,2893.985,0.103668,1053.978,0.2715157,-153.7121,-0.4714319,-17.88224,-0.1661772,28.67219,0.1564161,-0.04063374,-0.9386533,-0.001270945,-6.086484,0.4060273,2.266473,17.10188,0.1715069,9.91047,0.3986355,10.54486,0.3572191,5.427819,0.7733406,-17.65792,29.01392,-0.04863518,0.0003893168,0.543348,1.023891,2.777778,0.08875,0.03789376,0.25125,0.1471765,-15.63866,1
'FC03-Session1-wav_headMic-0056.wav',0.0,15.40879,0.4092827,13.52864,13.55208,13.57616,0.04751873,12.90253,8.709186,59.08769,0,0.4897978,0.8707619,0.3020617,0.3107132,0.4947371,0.1926754,8.960401,7.659571,9.670353,7.789032,0.2504679,1.619327,11.09937,0.6543547,10.01822,0.5589181,7.054211,0.4342957,2.478271,2.80379,0.0024595,2.025034,0.8917355,0.6111007,1.159061,2.487779,46.44513,0.9615631,23.65292,0.222792,760.9366,0.1719716,1322.122,0.1137534,-85.11883,-0.9777208,1758.279,0.1143292,1239.721,0.2104147,-88.77679,-0.9028434,2718.646,0.06778611,1014.292,0.3282189,-90.26074,-0.8769599,-12.85619,-0.2651103,23.29578,0.163474,-0.0409964,-0.5107054,-0.001907852,-3.194601,0.167332,1.071918,12.20208,0.4320581,11.87768,0.4043515,7.452603,0.2950262,2.257457,2.478941,-8.391687,17.80908,-0.03269417,-0.006258555,0.4040843,1.153846,3.137255,0.1925,0.174553,0.10625,0.08774073,-22.29624,0
'M05-Session1-wav_headMic-0036.wav',0.0,23.97431,0.1697831,21.00555,23.3474,28.42644,7.420887,19.25824,13.71842,31.57934,15.08103,1.02924,1.369643,0.2473675,0.2935098,1.749692,1.502325,6.313088,5.148978,15.12575,10.79636,0.4787425,1.412351,13.82129,0.4244952,6.438974,1.118019,13.81066,0.7765101,8.049484,1.24215,0.0162292,0.9328462,1.249891,0.6313228,5.824583,0.4244217,9.40686,0.8799689,22.74807,0.3439338,879.1354,0.4424858,1176.342,0.2460557,-154.3693,-0.5137822,1873.749,0.1775614,968.8896,0.2861005,-154.115,-0.5086993,2838.466,0.1054585,1077.207,0.3582457,-154.0648,-0.5093442,-14.14913,-0.4290553,20.68229,0.3549115,-0.03080121,-0.5910822,-0.01151736,-0.8450902,1.353194,0.5632164,16.8035,0.3337626,12.11088,0.7447773,29.62045,0.2535052,16.45928,0.5747005,-9.169737,18.33083,-0.03420119,0.003891361,0.188868,0.9009009,0.9202454,0.27,0.2092845,0.7966666,0.853867,-11.02372,1
'MC02-Session1-wav_headMic-0095.wav',0.0,13.76266,0.1047426,13.51834,13.53514,13.55426,0.03591919,4.198965,2.875694,13.16068,0,0.4291077,0.6414276,0.3446723,0.3512734,0.3618502,0.01717794,5.679026,6.427004,6.329305,5.561167,0.2159938,1.22595,13.72153,0.3871901,8.709721,0.4730846,8.515459,0.6315064,5.483224,1.057658,0.002330927,4.324852,0.7769961,0.6579887,0.6687515,0.9697377,40.60078,1.07752,23.23126,0.05510293,762.9611,0.1853244,1377.651,0.1377853,-36.59305,-1.48386,1726.457,0.1295433,1273.606,0.2134911,-42.36501,-1.234078,2682.371,0.06797267,970.6678,0.2211592,-44.47194,-1.160891,-12.97437,-0.06964009,24.07076,0.05347453,-0.04974315,-0.2061881,-0.004438181,-1.132754,0.1943137,1.27296,14.23084,0.2158617,9.551741,0.2258101,7.820086,0.6198798,4.407736,0.980885,-6.884839,14.63903,-0.03865792,0.007415742,0.417324,0.7042254,1.438849,0.61,0.5775379,0.09,0.05715476,-25.3824,0
'MC04-Session1-wav_headMic-0151.wav',0.0,29.61912,0.08738916,26.50924,29.79504,32.15233,5.643089,14.57904,0,19.08692,0,0.6950241,1.248305,0.2293157,0.2526932,1.029044,0.7997282,15.60194,15.65657,13.07928,9.04479,0.3978553,1.666674,16.78341,0.769608,8.870152,0.7601029,8.452656,0.8021402,-3.540767,-3.373492,0.01435418,0.8296911,1.263708,0.9939878,6.884778,0.3834933,3.439915,1.534567,24.17623,0.2171149,777.4239,0.2290445,1266.899,0.1355074,-158.1913,-0.4889311,1958.414,0.1445654,969.2841,0.3295048,-161.4138,-0.4425445,2926.712,0.07720236,902.0648,0.1778143,-161.5204,-0.4415918,-14.77377,-0.3834098,21.61262,0.1855192,0.01753448,1.209995,-0.03944367,-0.5477374,1.335894,0.7088639,33.44204,0.2319979,9.776054,1.341474,13.07474,0.7617846,-14.62628,-1.100361,-9.173749,18.06055,-0.02566768,-0.003252072,0.1390062,1.675978,1.149425,0.185,0.005,0.44,0.3850541,-15.5954,0
'MC01-Session2-wav_headMic-0295.wav',0.0,21.88968,0.2384795,13.42235,24.26628,25.34933,11.92698,53.57959,21.19798,33.98742,2.561761,0.2423743,0.9313664,0.05858917,0.1441419,0.472247,0.4136578,6.021385,2.740941,3.223951,2.13768,0.0851772,1.028207,18.36357,0.920679,11.60523,0.6955111,10.99397,0.9425698,10.65105,1.107457,0.02384359,1.468744,1.280286,0.8778731,3.695559,1.143392,4.771502,1.281973,28.74368,0.2435979,620.8492,0.4680184,1261.231,0.157511,-135.1444,-0.6385139,1616.216,0.2125562,1019.128,0.2418473,-138.2624,-0.5903909,2697.985,0.1120746,875.6788,0.3349132,-141.5362,-0.5442624,-15.88152,-0.3414443,29.28123,0.2307611,0.0004574072,85.40739,-0.002911441,-7.267266,0.1423372,0.6852253,33.03489,0.4179042,10.78326,0.9277564,6.516697,1.700485,8.699286,2.038293,-13.46358,22.84964,-0.03629835,0.01497671,0.05691657,2.849741,2.099738,0.15125,0.07944141,0.2154545,0.1978688,-31.56948,0
'MC04-Session1-wav_headMic-0637.wav',0.0,29.78623,0.07191443,27.55169,29.46698,32.18713,4.635439,6.808091,0,26.24581,0,0.7013882,0.9957078,0.2322299,0.2448176,1.465947,1.233717,11.40958,13.13503,7.179156,1.869663,0.3717386,1.422877,12.47966,1.028744,10.35657,0.5839041,17.86463,1.129643,0.8405097,6.685322,0.0121835,0.2538458,0.6630659,1.049425,8.532779,0.1774041,21.46483,0.3040816,27.96216,0.1793594,636.4125,0.3008583,1343.19,0.1387653,-163.3932,-0.4440049,1805.958,0.0688199,905.4444,0.3852642,-166.9028,-0.392736,2620.06,0.0681425,959.4768,0.2835319,-165.0939,-0.4180093,-16.15234,-0.3975904,19.72038,0.3220385,-0.005583072,-3.218592,-0.01104846,-0.2792973,1.110315,0.6560134,21.738,0.393261,18.41384,0.3778949,54.35456,0.2340705,3.730359,1.614044,-8.547809,17.30581,-0.02967819,-0.00294534,0.1926446,1.333333,0.6896552,0.29,0,0.565,0.345,-15.64025,0
'MC01-Session3-wav_headMic-0356.wav',0.0,16.90696,0.3038599,13.43936,13.5441,23.943,10.50365,16.06074,6.664929,67.34954,52.95213,0.3301377,0.7339869,0.23651,0.2423393,0.2514622,0.01495218,2.263932,2.650414,6.054465,3.921058,0.1284664,0.7550007,15.9608,0.6018628,12.1485,0.4081595,7.589563,0.9231827,4.412247,1.482337,0.03468421,1.118422,1.026339,0.834261,1.837711,1.72474,59.28572,1.063436,24.65815,0.5410964,783.8557,0.2465081,1368.537,0.1921561,-120.1291,-0.6938441,1809.042,0.1552029,1144.146,0.1912504,-124.1308,-0.6368968,2836.069,0.07930656,945.1181,0.204275,-126.3135,-0.6064741,-17.00191,-0.2743802,29.87508,0.1973523,-0.04410006,-0.5565323,-0.01014285,-1.737252,0.1719251,0.8010622,20.85149,0.6217428,14.07154,0.4535423,5.502485,1.759763,2.604028,3.261654,-13.44372,24.38055,-0.04764776,0.001914823,0.0974162,0.8695652,4,0.1022222,0.07996913,0.114,0.08651011,-27.47618,0
'F03-Session1-wav_headMic-0032.wav',0.0,32.62434,0.115555,31.09758,34.30521,34.92915,3.831572,259.9128,0,64.19764,0,0.1970817,1.414268,0.08579558,0.0898703,0.1439043,0.05810875,0.4249509,0.2893094,1.504666,0,0.06638346,1.796192,16.53782,0.4276446,3.058789,2.344008,1.693806,2.600652,9.141623,1.009915,0.04047508,2.99301,0.7534386,0.7355615,7.029828,0.5776662,1.52841,3.32618,17.71903,0.2812116,482.8218,0.1850665,1434.761,0.1125615,-182.1349,-0.3112743,1595.622,0.09354582,1098.371,0.1515121,-182.11,-0.3005264,2370.371,0.08912312,1523.588,0.373623,-182.3713,-0.2963453,-11.0414,-0.3767426,18.71611,0.2345893,0.02657985,0.932556,-0.02210375,-0.8087586,0.3407089,0.6538616,30.06531,0.2730839,-3.931511,-0.7396364,-0.4325107,-18.76426,-9.034881,-1.233962,-12.31402,24.3623,-0.03391931,0.0108532,0.03726985,0.3496504,0.7117438,0.13,0.07,0.8333333,0.5799042,-30.93278,1
'M05-Session2-wav_headMic-0167.wav',0.0,29.41086,0.06127743,28.00321,29.39596,29.51191,1.508698,197.6005,0,15.91373,0,0.2038014,1.302333,0.06980543,0.08811952,0.2959797,0.2261743,4.371531,4.880234,0.7884145,0.7298182,0.05753725,2.055651,6.62931,1.304791,4.321007,1.762292,11.79754,0.7756,8.706516,0.8134315,0.04291464,1.687319,1.231187,0.8559343,6.990306,0.2968377,0.9504725,12.00841,20.21383,0.4017909,585.4786,0.6474597,1112.698,0.1890198,-190.74,-0.2178261,1712.21,0.2140976,786.8146,0.3231645,-188.9541,-0.2306938,2720.545,0.1473294,914.0638,0.1793381,-188.9171,-0.2317345,-10.46807,-0.3140576,20.48751,0.1803262,0.02968658,0.6654841,-0.005758916,-1.994218,0.4132271,0.3939456,24.5363,0.2299485,-1.116029,-3.820623,25.01573,0.17577,20.82727,0.402846,-15.35216,27.42797,-0.03676591,0.0152518,0.03313592,1,0.6779661,0.085,0.055,0.91,0.6981404,-30.63351,1
'F03-Session1-wav_headMic-0026.wav',0.0,33.7232,0.03335762,32.97331,33.88044,34.81963,1.846321,388.3938,0,8.753876,11.12245,0.200404,1.331148,0.08613767,0.08941384,0.1256071,0.03946944,0.6445264,0.4448029,3.068643,0,0.08389758,1.644347,20.7344,0.5885626,5.14995,1.394679,-2.17327,-4.925512,8.313124,0.9089827,0.0157858,0.9829372,1.043251,0.7435431,7.049774,0.546637,-0.5944529,-9.146864,33.84319,0.2407052,800.7802,0.3203784,1460.092,0.1134527,-178.7168,-0.3300441,1657.986,0.1302365,1381.618,0.1475581,-178.5901,-0.3245576,2805.597,0.1707964,1134.44,0.1445613,-180.8362,-0.2886541,-9.117846,-0.2731085,29.98784,0.1550073,0.0362137,0.3491645,-0.01273336,-1.096549,0.319829,0.6081472,46.5648,0.1051368,-5.629803,-2.194399,-22.27627,-0.2237284,-0.4194543,-29.54769,-14.5393,27.60064,-0.03248568,0.007888007,0.05365465,0.6060606,1.25,0.085,0.045,0.46,0.2833137,-30.76435,1
'M05-Session2-wav_headMic-0173.wav',0.0,24.20131,0.03094897,23.42661,24.25696,25.04082,1.614212,17.08074,1.221739,15.49949,0,0.3474922,1.534482,0.0672735,0.08308942,0.5381401,0.4708666,1.494485,0.5996501,2.495728,1.244395,0.1066332,1.746318,11.35772,0.8996223,1.176558,10.65023,10.13355,0.5691534,3.417798,2.674694,0.01251924,0.6724216,0.8233903,0.6034675,3.89572,0.6231742,2.613621,0.7782386,12.56353,0.2256473,450.1006,0.07462981,1104.143,0.0656491,-167.7382,-0.439369,1432.356,0.02667511,934.3295,0.09116963,-167.6213,-0.441478,2502.731,0.03505357,858.1995,0.1318119,-169.1039,-0.4178916,-7.594129,-0.4360329,19.509,0.2282232,0.01041265,0.8430378,-0.01788613,-0.5442432,0.4116212,0.3174903,31.98185,0.03673511,-23.95466,-0.2774553,2.946589,2.086043,-13.4458,-0.4982236,-17.7987,29.59828,-0.04169401,0.01306431,0.04850378,0.896861,0.4587156,0.35,0,0.9,0.17,-26.59317,1
'MC01-Session2-wav_headMic-0281.wav',0.0,18.78689,0.3068716,13.06883,14.20244,25.16066,12.09183,108.798,130.4322,25.84352,9.667254,0.1022481,0.7133431,0.05918306,0.06244478,0.1742173,0.1150343,0.4192601,0.311004,0.6045107,0.3612421,0.03064694,0.6311707,10.69835,0.6723912,14.04293,0.4975809,17.56312,0.574459,11.90511,0.4912112,0.02973489,0.8147819,1.328928,0.5509171,1.973847,2.535854,18.36625,1.410569,28.40328,0.1780462,861.8223,0.2435755,1384.493,0.1939408,-152.7878,-0.4634087,1901.901,0.07061975,1060.414,0.3075112,-153.2341,-0.4517045,2915.461,0.04187527,812.6866,0.2936205,-153.6258,-0.4475068,-21.31303,-0.2298868,30.01424,0.1539677,-0.04273582,-0.3618883,0.008571691,1.42789,0.04286264,0.6161754,16.85531,0.4096575,20.73475,0.4476624,26.82676,0.5008487,12.99494,0.4118134,-15.40854,25.41592,-0.04537451,0.0168727,0.02667271,0.8888889,3.196347,0.07714286,0.09705878,0.2071428,0.1455742,-40.42152,0
'MC04-Session1-wav_headMic-0623.wav',0.0,27.88039,0.1649338,26.38759,28.64616,31.6657,5.278111,-125.9873,0,19.87336,0,0.7997771,1.304745,0.25501,0.2678397,1.054755,0.7997446,3.144446,2.167198,8.544517,0,0.5020041,1.198585,23.48295,0.2501936,14.81934,0.2679399,20.80182,0.4378878,7.646922,1.585625,0.01447629,0.8159439,0.7807621,1.326824,7.26614,0.4577912,12.04639,1.553482,28.67005,0.2371358,717.6813,0.2999562,1442.207,0.1571794,-141.4715,-0.5904351,1890.777,0.1241212,921.6284,0.2764166,-144.1522,-0.5473928,2830.349,0.08640948,1091.23,0.304442,-144.2193,-0.5470391,-19.11324,-0.2741905,24.34581,0.206326,-0.003565182,-7.459053,-0.02708714,-0.517673,1.135512,0.6558591,29.12419,0.2646883,13.21656,0.3713011,30.66348,0.3319176,-1.774938,-9.397413,-20.2633,31.77627,-0.05826039,-0.003147156,0.2088681,0.7692308,1.6,0.195,0.175,0.27,0.1768238,-12.74775,0
'MC01-Session3-wav_headMic-0342.wav',0.0,16.94256,0.3225085,13.48297,13.53277,25.24251,11.75954,16.04741,10.85775,47.94436,0,0.3173162,0.4937696,0.2364774,0.2420515,0.3688467,0.1323694,2.195423,2.38854,1.907929,0.8076947,0.1250745,0.6859378,13.48722,0.6006702,9.900655,0.9754142,12.16063,0.5837845,8.183564,0.7551144,0.003850124,1.036692,1.123835,0.5449754,2.345421,1.481705,86.39925,0.7695731,28.85676,0.3558398,799.7255,0.2331039,1327.724,0.1542086,-127.4683,-0.6606261,1864.748,0.1151437,1092.281,0.1480076,-130.8159,-0.610114,2906.455,0.07899108,887.2329,0.1574626,-132.4831,-0.5879346,-16.83092,-0.3868718,28.18026,0.2619322,-0.04424855,-0.2791768,0.002204774,2.476363,0.1542179,0.7319631,17.82271,0.5617869,15.20648,0.5640702,12.47613,0.6326007,10.0387,0.8076355,-9.949645,19.30935,-0.04587056,0.004383587,0.1075952,0.9708738,3.5,0.1057143,0.08295561,0.16,0.1084962,-27.17392,0
'M05-Session1-wav_headMic-0022.wav',0.0,28.23717,0.1517461,26.14597,27.93827,31.1051,4.959131,27.90691,0,-53.44677,0,0.9248551,0.9859719,0.2499331,0.350228,1.81712,1.567187,4.496058,2.965343,14.88141,12.52323,0.4033932,1.216895,17.58579,0.8332707,9.647471,0.8991938,6.379075,0.8380669,2.133716,4.555704,0.00634736,1.089053,0.6292405,1.06036,9.216146,0.2537571,9.954674,0.8550181,39.19291,0.1846811,873.2252,0.1590122,1300.862,0.2169909,-149.7867,-0.5523503,1994.325,0.1001469,1147.288,0.2509188,-153.6309,-0.4929719,3051.413,0.07426277,1023.176,0.4404095,-155.074,-0.4732654,-22.82323,-0.2725616,32.62091,0.2228541,0.004679435,4.306961,-0.02976551,-0.4780703,0.9373382,0.6498414,35.71265,0.1866458,18.37352,0.5701703,6.962252,0.7057618,-4.565599,-2.511935,-8.621357,18.19569,-0.03191033,0.003229602,0.2085137,1.152738,0.877193,0.3033333,0.3795026,0.61,0.5185556,-11.00783,1
'MC02-Session1-wav_headMic-0081.wav',0.0,14.6258,0.1758858,13.51832,13.53945,13.5674,0.04908562,3.082786,2.206921,39.78205,0,0.4441909,0.6149972,0.3429781,0.3512292,0.3788289,0.03585079,2.975612,3.002804,3.865903,1.439143,0.2160958,0.7436805,15.76381,0.4369163,9.882184,0.5141375,10.24447,0.7649144,5.716071,1.230067,0.006374161,2.389536,1.025523,0.692462,0.6050252,3.412497,51.37598,0.944477,23.02524,0.1396944,793.7139,0.1712919,1383.039,0.160455,-37.5613,-1.4262,1796.236,0.1175324,1245.119,0.2074289,-43.99596,-1.173904,2731.525,0.06707618,995.2403,0.223541,-44.81658,-1.145705,-14.12501,-0.2714012,24.44903,0.1530347,-0.04937908,-0.2015741,-0.005374453,-0.8888558,0.2171644,0.7872594,16.27558,0.4310003,10.48313,0.4389367,10.53775,0.7852263,5.071748,1.271962,-10.12963,19.45772,-0.04977825,-0.0004819222,0.2221054,0.78125,1.593626,0.55,0.1433527,0.08,0.07788881,-23.38893,0
'MC04-Session1-wav_headMic-0145.wav',0.0,26.48411,0.1670616,26.37224,27.60278,29.04658,2.674335,212.2612,142.3442,14.51935,0,0.7195977,1.165074,0.2341811,0.2559719,1.328863,1.094682,12.05133,14.28347,8.839482,0.5576563,0.3698022,1.618064,17.04181,0.4567849,8.05365,0.9847947,11.02638,0.9835483,-1.07367,-10.64591,0.0261001,1.023137,1.20168,0.7325829,5.143728,0.5566237,2.14151,2.566806,14.54162,0.6675023,516.9111,0.3531187,1258.519,0.1600975,-152.687,-0.5357259,1605.711,0.1592619,1035.137,0.4149737,-157.735,-0.4651059,2513.159,0.07315787,887.3846,0.2876055,-155.7634,-0.4923556,-12.70555,-0.4903404,17.35957,0.4817036,0.006955129,3.148695,-0.03472278,-0.4790216,1.082311,0.7902002,26.38946,0.314224,6.639423,2.158625,23.60251,0.5997965,-6.128707,-2.644146,-10.61125,19.98011,-0.02863241,-0.003763623,0.1467648,1.176471,1.212121,0.195,0.165,0.4033333,0.1857118,-17.48233,0
'MC03-Session1-wav_headMic-0209.wav',0.0,14.26949,0.1731314,13.52615,13.54357,13.56508,0.03893089,9.295254,6.164165,29.54789,0,0.5700893,0.6210054,0.4159238,0.4270802,0.6287528,0.2128291,6.04948,5.684957,6.013632,3.810631,0.3398323,1.322165,15.82292,0.4550587,7.741835,0.6533371,9.096768,0.5014248,6.174558,0.8603044,0.004749203,2.635625,0.8074982,1.231189,1.532887,0.6485305,90.3354,0.6012216,23.96021,0.06905439,831.9507,0.1818849,1347.87,0.1426008,-56.59385,-1.24798,1850.611,0.1045423,1247.342,0.1598586,-62.26896,-1.080501,2774.063,0.04282922,1071.166,0.3493273,-64.24982,-1.035963,-12.93332,-0.1059578,24.10242,0.08280997,-0.04934502,-0.2815164,-0.002478722,-1.366669,0.3248335,1.562634,15.74269,0.4428073,8.932465,0.3519377,8.443833,0.4081314,5.769016,0.8739954,-10.6156,18.78365,-0.03405176,-0.003308594,0.4569264,1.50376,3.149606,0.24,0.1930026,0.08,0.03559026,-20.11384,0
'M01-Session1-wav_headMic-0017.wav',0.0,17.47781,0.3733849,13.53042,13.55265,26.94421,13.41379,5.038244,3.532443,29.0557,0,0.7238576,1.278385,0.3239406,0.3308524,0.6634226,0.339482,7.122312,7.443182,9.943825,6.120525,0.443258,1.637386,19.19756,0.5381378,11.18841,0.6854802,9.268963,0.6035466,2.505454,2.636944,0.005543698,1.896932,0.9241272,0.7278473,2.405624,1.540267,28.11927,1.218989,25.14766,0.2159867,785.4315,0.1732051,1294.857,0.1216743,-36.9295,-1.520671,1818.134,0.1127928,1173.486,0.3083623,-44.75579,-1.198384,2779.768,0.08318163,965.6689,0.2633557,-47.62247,-1.106204,-16.2808,-0.4042842,26.05012,0.2649609,-0.03694656,-0.7605466,-0.01501743,-0.6119315,0.4810321,1.59673,19.73156,0.5520238,11.40497,0.6861071,9.603092,0.5869057,2.198716,3.139536,-13.61901,24.3724,-0.04344754,-0.005807933,0.1941185,0.6802722,1.038062,0.8466666,0.2499778,0.14,0,-12.79783,1
'FC02-Session3-wav_headMic-0099.wav',0.0,21.89904,0.4480888,13.52218,13.58327,33.58194,20.05976,14.60307,10.20661,32.18421,0,0.6098763,1.11395,0.2317476,0.2402855,0.8559015,0.6241539,14.78502,14.40163,12.44133,6.495077,0.2884003,1.344373,20.54476,0.6034539,8.532206,1.083477,6.632848,0.9780926,4.365826,2.03423,0.008873699,1.462327,0.8979924,0.6768367,4.607057,1.057962,32.51766,1.397098,23.74679,0.2395463,707.2873,0.302119,1355.172,0.1214299,-61.06961,-1.23596,1724.836,0.1420173,1184.706,0.157352,-65.32703,-1.072218,2709.057,0.09221787,1011.1,0.2516349,-68.98456,-0.9893596,-15.27311,-0.3278937,26.29219,0.2711224,-0.02700282,-1.100066,-0.009111173,-1.515775,0.3423333,1.259628,22.97898,0.5774866,8.69554,1.125034,6.508737,1.066297,3.378515,2.736524,-12.43864,22.81306,-0.04668383,0.000774575,0.1266904,1.456311,2.985075,0.2466667,0.1682921,0.0975,0.07189402,-18.72653,0
'MC03-Session1-wav_headMic-0221.wav',0.0,15.89194,0.2487814,13.50732,13.54079,21.73932,8.232003,48.29379,38.73402,40.27425,30.77908,0.7772998,0.5930778,0.4170781,0.4505866,1.304898,0.8878199,11.92393,7.957888,8.88427,4.59225,0.5258814,0.9278812,18.35962,0.5885504,9.500203,0.669462,14.40674,0.7351452,5.470025,0.9754651,0.00899536,2.290159,0.7471075,1.080642,1.942289,1.046393,70.3913,0.9070337,23.0476,0.1292212,732.6743,0.2889571,1323.88,0.1172157,-78.82217,-1.075084,1751.961,0.1304949,1168.84,0.2105103,-85.02551,-0.9466083,2720.734,0.06493814,926.0876,0.2445323,-86.24684,-0.922824,-15.06971,-0.213914,25.06297,0.0900228,-0.04528672,-0.3985456,-0.008590147,-1.340439,0.4209108,1.164797,19.0107,0.4580178,10.15389,0.4272896,13.93554,0.8830927,5.442155,0.8419865,-11.70999,18.97762,-0.03632002,-0.01227086,0.7580886,3.007519,1.923077,0.334,0.3218447,0.21,0.0489898,-17.52623,0
'F04-Session2-wav_headMic-0213.wav',0.0,17.93775,0.5547283,13.52328,13.554,13.61901,0.0957222,17.81017,0,-4.401148,0,0.6030757,1.442638,0.3067923,0.3146793,0.3988779,0.0920856,14.43674,17.77875,27.11925,19.3402,0.3484067,2.049705,12.29507,0.4249438,7.846174,1.025743,6.617357,0.4761643,2.371152,2.395037,0.004774255,2.200205,0.9990175,0.7027343,2.089371,2.129031,56.74467,0.8896526,22.99238,0.1097709,720.9105,0.2287749,1337.469,0.1339227,-119.2019,-0.7198319,1713.06,0.1197137,1219.61,0.3206844,-116.5756,-0.7156264,2694.185,0.06642099,945.271,0.2483195,-117.9957,-0.6950837,-12.39038,-0.2042094,22.66843,0.1616188,-0.04008294,-0.5443444,-0.006577004,-1.532223,0.4521505,1.985987,12.86182,0.4902993,7.826062,1.217809,6.74345,0.4713258,0.8807942,8.083335,-10.70052,21.54301,-0.04371555,-0.002393799,0.2624148,0.5249344,3.457447,0.1269231,0.1067985,0.1314286,0.1319013,-15.76708,1
